open_time,close_time,strat,dir,entry,exit,lots,pnl,commission,swap,market_state_on_open,liquidity_score_on_open,slippage,exec_ms,was_limit
2026.02.26 11:25:05,2026.02.26 11:25:37,EMA,-1,5177.35000,5179.34000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.26 11:30:41,2026.02.26 11:31:26,EMA,1,5179.58000,5181.69000,0.01,2.11,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.26 11:44:39,2026.02.26 11:47:38,EMA,-1,5182.07000,5184.04000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.26 12:22:38,2026.02.26 12:24:41,EMA,1,5181.98000,5183.77000,0.01,1.79,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.26 12:57:00,2026.02.26 12:57:42,EMA,-1,5170.50000,5167.67000,0.01,2.83,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.26 14:59:27,2026.02.26 14:59:38,EMA,-1,5182.42000,5184.34000,0.01,-1.92,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 11:03:13,2026.02.27 11:03:36,EMA,1,5179.88000,5177.88000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 11:05:40,2026.02.27 11:08:27,EMA,-1,5178.89000,5176.85000,0.01,2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 11:37:05,2026.02.27 11:43:14,EMA,-1,5179.94000,5181.85000,0.01,-1.91,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 11:47:24,2026.02.27 11:48:19,EMA,1,5179.38000,5177.39000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 11:49:15,2026.02.27 11:49:31,EMA,-1,5179.87000,5178.23000,0.01,1.64,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 12:30:37,2026.02.27 12:33:03,EMA,-1,5174.58000,5176.56000,0.01,-1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 14:19:00,2026.02.27 14:21:41,EMA,1,5187.83000,5189.79000,0.01,1.96,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 14:44:30,2026.02.27 14:47:37,EMA,1,5185.65000,5183.59000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.02.27 14:47:19,2026.02.27 14:47:38,EMA,1,5185.53000,5183.47000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:08:00,2026.03.02 11:08:38,EMA,1,5398.65000,5396.51000,0.01,-2.14,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:12:00,2026.03.02 11:12:28,EMA,-1,5392.72000,5394.85000,0.01,-2.13,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:18:27,2026.03.02 11:18:41,EMA,1,5395.94000,5393.89000,0.01,-2.05,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:19:04,2026.03.02 11:20:03,EMA,-1,5395.39000,5390.78000,0.01,4.61,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:26:31,2026.03.02 11:29:15,EMA,1,5394.06000,5392.14000,0.01,-1.92,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:27:14,2026.03.02 11:30:36,EMA,-1,5394.24000,5396.26000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:40:20,2026.03.02 11:40:40,EMA,-1,5396.00000,5398.04000,0.01,-2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:43:25,2026.03.02 11:45:26,EMA,1,5397.13000,5395.12000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:45:35,2026.03.02 11:46:37,EMA,1,5393.70000,5391.84000,0.01,-1.86,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:46:02,2026.03.02 11:48:40,EMA,-1,5393.57000,5390.28000,0.01,3.29,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 11:56:34,2026.03.02 11:58:40,EMA,1,5392.80000,5390.75000,0.01,-2.05,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 12:10:00,2026.03.02 12:11:41,EMA,1,5390.98000,5391.09000,0.01,0.11,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 12:10:26,2026.03.02 12:12:28,EMA,-1,5393.23000,5389.84000,0.01,3.39,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 12:24:26,2026.03.02 12:25:18,EMA,1,5390.10000,5388.15000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 12:22:16,2026.03.02 12:25:40,EMA,-1,5389.78000,5386.04000,0.01,3.74,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.02 12:29:37,2026.03.02 12:30:30,EMA,-1,5389.45000,5391.46000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 11:14:27,2026.03.03 11:14:39,EMA,-1,5295.83000,5297.86000,0.01,-2.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 11:17:20,2026.03.03 11:17:29,EMA,-1,5296.02000,5297.99000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 11:41:29,2026.03.03 11:41:39,EMA,-1,5262.99000,5265.00000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 11:47:20,2026.03.03 11:47:28,EMA,-1,5265.06000,5266.90000,0.01,-1.84,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 12:02:19,2026.03.03 12:02:29,EMA,-1,5270.40000,5272.44000,0.01,-2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.03 13:09:18,2026.03.03 13:09:19,EMA,1,5185.84000,5183.79000,0.01,-2.05,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 11:14:38,2026.03.04 11:14:53,EMA,1,5167.16000,5165.22000,0.01,-1.94,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 11:15:29,2026.03.04 11:15:39,EMA,-1,5165.46000,5167.47000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 11:16:26,2026.03.04 11:16:41,EMA,1,5167.24000,5165.20000,0.01,-2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 11:56:13,2026.03.04 11:56:39,EMA,1,5176.18000,5179.17000,0.01,2.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 12:37:38,2026.03.04 12:37:59,EMA,1,5181.18000,5184.43000,0.01,3.25,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 12:41:00,2026.03.04 12:41:37,EMA,1,5188.98000,5186.91000,0.01,-2.07,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 12:51:03,2026.03.04 12:55:29,EMA,1,5185.43000,5189.46000,0.01,4.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 12:55:03,2026.03.04 12:55:37,EMA,1,5187.22000,5190.61000,0.01,3.39,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 14:48:00,2026.03.04 14:50:31,EMA,1,5171.06000,5171.12000,0.01,0.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.04 14:56:37,2026.03.04 14:57:13,EMA,-1,5163.22000,5165.16000,0.01,-1.94,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 11:04:00,2026.03.05 11:05:40,EMA,-1,5165.60000,5167.33000,0.01,-1.73,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 11:07:03,2026.03.05 11:08:29,EMA,1,5172.63000,5176.74000,0.01,4.11,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 11:51:31,2026.03.05 11:55:05,EMA,1,5163.19000,5161.17000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 11:53:00,2026.03.05 12:00:28,EMA,-1,5161.79000,5156.99000,0.01,4.80,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 12:23:37,2026.03.05 12:26:14,EMA,-1,5154.27000,5156.28000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 12:37:38,2026.03.05 12:38:50,EMA,-1,5155.52000,5157.41000,0.01,-1.89,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:20:38,2026.03.05 14:21:27,EMA,1,5169.24000,5167.16000,0.01,-2.08,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:22:13,2026.03.05 14:22:38,EMA,-1,5165.20000,5167.21000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:28:01,2026.03.05 14:33:01,EMA,1,5163.07000,5165.14000,0.01,2.07,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:36:26,2026.03.05 14:44:28,EMA,1,5165.48000,5163.48000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:43:12,2026.03.05 14:44:40,EMA,-1,5165.06000,5162.71000,0.01,2.35,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.05 14:56:27,2026.03.05 14:57:12,EMA,1,5163.88000,5161.93000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 11:28:39,2026.03.06 11:32:29,EMA,-1,5099.29000,5101.28000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 11:38:12,2026.03.06 11:38:27,EMA,-1,5091.85000,5093.82000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 11:47:29,2026.03.06 11:50:41,EMA,-1,5091.70000,5087.49000,0.01,4.21,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 12:15:14,2026.03.06 12:21:37,EMA,-1,5083.83000,5085.86000,0.01,-2.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 12:46:40,2026.03.06 12:47:36,EMA,-1,5085.51000,5087.51000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 14:35:27,2026.03.06 14:36:39,EMA,1,5090.37000,5088.39000,0.01,-1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 14:34:37,2026.03.06 14:38:12,EMA,-1,5090.28000,5092.28000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.06 15:30:19,2026.03.06 15:30:20,EMA,-1,5092.96000,5094.85000,0.01,-1.89,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 11:01:04,2026.03.09 11:02:27,EMA,1,5102.56000,5106.02000,0.01,3.46,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 11:09:05,2026.03.09 11:09:26,EMA,-1,5102.85000,5104.83000,0.01,-1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 11:19:04,2026.03.09 11:19:24,EMA,1,5104.49000,5102.48000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 11:21:38,2026.03.09 11:29:18,EMA,-1,5098.27000,5093.33000,0.01,4.94,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 11:58:26,2026.03.09 11:58:39,EMA,-1,5096.38000,5098.43000,0.01,-2.05,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 14:00:00,2026.03.09 14:00:11,EMA,-1,5087.31000,5089.45000,0.01,-2.14,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 14:11:00,2026.03.09 14:13:39,EMA,-1,5092.32000,5094.42000,0.01,-2.10,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 14:33:00,2026.03.09 14:33:40,EMA,-1,5083.53000,5085.69000,0.01,-2.16,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.09 14:44:39,2026.03.09 14:46:28,EMA,-1,5086.81000,5088.76000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 11:10:13,2026.03.10 11:15:01,EMA,1,5181.44000,5179.36000,0.01,-2.08,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 11:36:42,2026.03.10 11:38:42,EMA,1,5183.14000,5185.91000,0.01,2.77,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:08:00,2026.03.10 12:08:37,EMA,1,5187.29000,5185.17000,0.01,-2.12,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:16:27,2026.03.10 12:16:38,EMA,1,5186.29000,5184.33000,0.01,-1.96,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:30:39,2026.03.10 12:33:30,EMA,1,5184.78000,5187.46000,0.01,2.68,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:40:37,2026.03.10 12:43:39,EMA,-1,5184.09000,5186.08000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:58:29,2026.03.10 12:59:28,EMA,1,5185.15000,5183.18000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 12:49:37,2026.03.10 12:59:35,EMA,1,5184.96000,5182.97000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 14:05:30,2026.03.10 14:05:40,EMA,-1,5185.37000,5187.34000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.10 14:23:26,2026.03.10 14:23:38,EMA,1,5188.28000,5186.28000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 11:03:02,2026.03.11 11:03:23,EMA,-1,5190.01000,5192.01000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 11:17:38,2026.03.11 11:19:13,EMA,-1,5193.70000,5190.63000,0.01,3.07,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 12:02:14,2026.03.11 12:05:28,EMA,-1,5185.63000,5183.31000,0.01,2.32,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 12:45:37,2026.03.11 12:50:37,EMA,-1,5192.90000,5190.26000,0.01,2.64,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:01:14,2026.03.11 14:03:26,EMA,1,5187.89000,5190.24000,0.01,2.35,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:17:29,2026.03.11 14:18:19,EMA,1,5188.48000,5186.42000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:15:33,2026.03.11 14:18:28,EMA,-1,5188.57000,5185.66000,0.01,2.91,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:32:39,2026.03.11 14:36:36,EMA,-1,5185.56000,5187.57000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:47:39,2026.03.11 14:49:17,EMA,-1,5186.40000,5188.41000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:50:00,2026.03.11 14:50:37,EMA,1,5186.14000,5184.31000,0.01,-1.83,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.11 14:50:03,2026.03.11 14:50:38,EMA,-1,5187.19000,5184.04000,0.01,3.15,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 11:40:39,2026.03.12 11:44:38,EMA,1,5179.81000,5181.79000,0.01,1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 11:47:01,2026.03.12 11:47:36,EMA,1,5180.25000,5178.26000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 12:10:38,2026.03.12 12:12:36,EMA,1,5178.76000,5176.73000,0.01,-2.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 12:13:35,2026.03.12 12:18:41,EMA,-1,5177.16000,5179.16000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 12:54:37,2026.03.12 12:57:33,EMA,1,5184.41000,5186.27000,0.01,1.86,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 12:57:17,2026.03.12 12:57:44,EMA,1,5184.93000,5186.97000,0.01,2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 13:38:39,2026.03.12 13:39:26,EMA,1,5176.74000,5178.78000,0.01,2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:06:15,2026.03.12 14:11:36,EMA,-1,5181.74000,5179.95000,0.01,1.79,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:13:13,2026.03.12 14:13:35,EMA,-1,5180.83000,5179.34000,0.01,1.49,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:11:27,2026.03.12 14:13:37,EMA,1,5180.75000,5179.08000,0.01,-1.67,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:24:00,2026.03.12 14:29:33,EMA,1,5178.91000,5176.84000,0.01,-2.07,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:30:12,2026.03.12 14:30:36,EMA,-1,5177.60000,5179.65000,0.01,-2.05,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:32:26,2026.03.12 14:35:29,EMA,1,5178.23000,5176.26000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:42:28,2026.03.12 14:44:43,EMA,1,5177.90000,5180.01000,0.01,2.11,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:37:55,2026.03.12 14:44:56,EMA,-1,5178.71000,5180.73000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:56:36,2026.03.12 14:58:14,EMA,-1,5179.44000,5181.47000,0.01,-2.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.12 14:59:23,2026.03.12 15:00:40,EMA,1,5179.47000,5177.52000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 11:32:27,2026.03.13 11:33:38,EMA,-1,5074.86000,5076.85000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 11:45:28,2026.03.13 11:49:21,EMA,-1,5077.33000,5079.31000,0.01,-1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 11:52:28,2026.03.13 11:58:40,EMA,1,5082.96000,5086.18000,0.01,3.22,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 12:29:27,2026.03.13 12:29:39,EMA,-1,5090.25000,5092.17000,0.01,-1.92,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 12:32:27,2026.03.13 12:32:40,EMA,1,5090.99000,5088.91000,0.01,-2.08,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 12:38:30,2026.03.13 12:41:19,EMA,-1,5089.09000,5086.54000,0.01,2.55,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 13:01:18,2026.03.13 13:05:16,EMA,1,5087.58000,5089.79000,0.01,2.21,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 14:06:38,2026.03.13 14:07:28,EMA,1,5094.52000,5092.40000,0.01,-2.12,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 14:18:15,2026.03.13 14:18:36,EMA,1,5092.50000,5095.38000,0.01,2.88,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 14:40:04,2026.03.13 14:41:04,EMA,1,5093.92000,5096.33000,0.01,2.41,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 14:47:24,2026.03.13 14:49:33,EMA,1,5093.87000,5096.02000,0.01,2.15,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 14:52:53,2026.03.13 14:56:26,EMA,1,5094.82000,5097.34000,0.01,2.52,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.13 17:13:37,2026.03.13 17:14:44,EMA,1,5094.27000,5092.28000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 11:06:00,2026.03.16 11:06:24,EMA,-1,4993.92000,4995.98000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 11:14:00,2026.03.16 11:16:38,EMA,-1,4989.69000,4991.75000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 11:53:38,2026.03.16 11:56:36,EMA,-1,4997.21000,4992.79000,0.01,4.42,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 11:59:36,2026.03.16 12:01:27,EMA,-1,4991.65000,4988.67000,0.01,2.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 12:32:21,2026.03.16 12:32:39,EMA,-1,4985.95000,4988.05000,0.01,-2.10,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 12:54:00,2026.03.16 12:57:14,EMA,-1,4979.46000,4975.85000,0.01,3.61,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.16 13:25:39,2026.03.16 13:27:35,EMA,-1,4987.11000,4989.08000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:04:04,2026.03.17 11:06:01,EMA,1,5022.80000,5024.82000,0.01,2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:11:27,2026.03.17 11:12:36,EMA,1,5023.34000,5021.35000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:10:31,2026.03.17 11:14:04,EMA,-1,5022.77000,5020.55000,0.01,2.22,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:12:04,2026.03.17 11:14:05,EMA,-1,5022.98000,5020.41000,0.01,2.57,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:24:16,2026.03.17 11:24:35,EMA,1,5023.16000,5021.15000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:25:00,2026.03.17 11:25:56,EMA,-1,5021.07000,5023.15000,0.01,-2.08,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:45:26,2026.03.17 11:45:39,EMA,1,5020.76000,5018.74000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:46:13,2026.03.17 11:48:26,EMA,-1,5021.79000,5023.81000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 11:52:29,2026.03.17 11:55:05,EMA,1,5022.36000,5025.04000,0.01,2.68,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 12:01:27,2026.03.17 12:02:35,EMA,1,5023.99000,5021.97000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 13:02:27,2026.03.17 13:03:13,EMA,-1,5015.10000,5012.82000,0.01,2.28,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 14:06:30,2026.03.17 14:08:29,EMA,-1,5001.24000,5003.26000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 14:02:37,2026.03.17 14:08:31,EMA,-1,5001.53000,5003.47000,0.01,-1.94,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 14:42:38,2026.03.17 14:44:25,EMA,1,5007.30000,5008.78000,0.01,1.48,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 14:38:29,2026.03.17 14:44:28,EMA,-1,5007.71000,5009.24000,0.01,-1.53,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 15:21:03,2026.03.17 15:22:14,EMA,-1,5017.00000,5014.87000,0.01,2.13,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.17 15:30:40,2026.03.17 15:35:38,EMA,-1,5021.51000,5023.49000,0.01,-1.98,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 11:04:29,2026.03.18 11:06:19,EMA,1,4995.42000,4993.42000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 11:15:38,2026.03.18 11:16:36,EMA,-1,4995.20000,4992.47000,0.01,2.73,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 11:14:28,2026.03.18 11:16:39,EMA,1,4993.46000,4991.43000,0.01,-2.03,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 11:39:13,2026.03.18 11:39:39,EMA,-1,4989.81000,4987.72000,0.01,2.09,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 12:20:05,2026.03.18 12:20:23,EMA,-1,4989.68000,4991.45000,0.01,-1.77,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 12:21:41,2026.03.18 12:26:04,EMA,1,4992.36000,4994.08000,0.01,1.72,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 12:20:36,2026.03.18 12:29:12,EMA,-1,4993.24000,4990.42000,0.01,2.82,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 12:43:04,2026.03.18 12:46:57,EMA,-1,4993.87000,4992.21000,0.01,1.66,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 12:52:37,2026.03.18 12:56:38,EMA,1,4993.90000,4992.01000,0.01,-1.89,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.18 15:01:38,2026.03.18 15:02:42,EMA,1,4922.50000,4924.74000,0.01,2.24,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.19 11:28:30,2026.03.19 11:28:42,EMA,-1,4724.01000,4725.97000,0.01,-1.96,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.19 11:58:37,2026.03.19 11:59:30,EMA,-1,4706.24000,4708.30000,0.01,-2.06,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.19 12:17:30,2026.03.19 12:17:40,EMA,-1,4707.58000,4709.62000,0.01,-2.04,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.19 12:30:27,2026.03.19 12:30:38,EMA,-1,4710.33000,4712.35000,0.01,-2.02,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.19 12:40:27,2026.03.19 12:40:37,EMA,-1,4713.84000,4715.85000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 12:16:40,2026.03.20 12:19:23,EMA,1,4692.48000,4690.57000,0.01,-1.91,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 12:25:39,2026.03.20 12:31:36,EMA,-1,4691.78000,4687.56000,0.01,4.22,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 12:32:37,2026.03.20 12:33:46,EMA,-1,4687.70000,4683.51000,0.01,4.19,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 14:27:29,2026.03.20 14:29:36,EMA,-1,4661.91000,4664.01000,0.01,-2.10,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 14:30:37,2026.03.20 14:31:27,EMA,1,4664.41000,4668.96000,0.01,4.55,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 14:39:19,2026.03.20 14:39:29,EMA,-1,4663.09000,4665.09000,0.01,-2.00,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 14:49:36,2026.03.20 14:50:39,EMA,1,4665.93000,4663.96000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 14:56:30,2026.03.20 14:57:20,EMA,-1,4666.73000,4668.70000,0.01,-1.97,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.20 15:39:12,2026.03.20 15:39:24,EMA,1,4669.13000,4667.12000,0.01,-2.01,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.23 11:18:01,2026.03.23 11:18:03,EMA,-1,4222.16000,4224.09000,0.01,-1.93,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.23 11:41:01,2026.03.23 11:41:04,EMA,-1,4239.36000,4241.31000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.23 11:42:56,2026.03.23 11:43:18,EMA,1,4252.71000,4250.61000,0.01,-2.10,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.23 11:58:44,2026.03.23 11:58:57,EMA,-1,4242.86000,4244.85000,0.01,-1.99,-0.03,0.00,0,0.00,0.00000,0,0
2026.03.23 12:01:35,2026.03.23 12:01:40,EMA,1,4250.22000,4248.27000,0.01,-1.95,-0.03,0.00,0,0.00,0.00000,0,0
